clone_id,file_path_x,file_path_y,file_id_x,file_id_y,start_line_x,end_line_x,start_line_y,end_line_y,service_x,service_y,relation,comodified,comodified_commits,comodification_count,file_type_x,file_type_y,token_count
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReviseAuthorizationCommandInternal.java,11,14,28,42,29,43,ftgo-accounting-service,ftgo-accounting-service,intra,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountservice/api/AuthorizeCommand.java,11,23,28,42,28,44,ftgo-accounting-service,ftgo-accounting-service,intra,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-api-gateway/src/main/java/net/chrisrichardson/ftgo/apiagateway/orders/OrderDestinations.java,11,34,28,42,16,31,ftgo-accounting-service,ftgo-api-gateway,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-kitchen-service/src/main/java/net/chrisrichardson/ftgo/kitchenservice/domain/MenuItem.java,11,119,28,42,44,58,ftgo-accounting-service,ftgo-kitchen-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-kitchen-service/src/main/java/net/chrisrichardson/ftgo/kitchenservice/domain/MenuItem.java,11,119,28,42,52,66,ftgo-accounting-service,ftgo-kitchen-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-order-history-service/src/main/java/net/chrisrichardson/ftgo/cqrs/orderhistory/web/GetOrderResponse.java,11,181,28,42,39,53,ftgo-accounting-service,ftgo-order-history-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/domain/DeliveryInformation.java,11,205,28,42,51,65,ftgo-accounting-service,ftgo-order-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/domain/MenuItem.java,11,208,28,42,44,58,ftgo-accounting-service,ftgo-order-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/domain/MenuItem.java,11,208,28,42,52,66,ftgo-accounting-service,ftgo-order-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/sagas/reviseorder/ReviseOrderSagaData.java,11,260,28,42,42,56,ftgo-accounting-service,ftgo-order-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-restaurant-service/src/main/java/net/chrisrichardson/ftgo/restaurantservice/domain/CreateRestaurantRequest.java,11,294,28,42,21,35,ftgo-accounting-service,ftgo-restaurant-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-restaurant-service/src/main/java/net/chrisrichardson/ftgo/restaurantservice/domain/MenuItem.java,11,295,28,42,44,58,ftgo-accounting-service,ftgo-restaurant-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-restaurant-service/src/main/java/net/chrisrichardson/ftgo/restaurantservice/domain/MenuItem.java,11,295,28,42,52,66,ftgo-accounting-service,ftgo-restaurant-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,ftgo-restaurant-service/src/main/java/net/chrisrichardson/ftgo/restaurantservice/web/GetRestaurantResponse.java,11,307,28,42,6,20,ftgo-accounting-service,ftgo-restaurant-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReviseAuthorizationCommandInternal.java,13,14,29,43,29,43,ftgo-accounting-service,ftgo-accounting-service,intra,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountservice/api/AuthorizeCommand.java,13,23,29,43,28,44,ftgo-accounting-service,ftgo-accounting-service,intra,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-api-gateway/src/main/java/net/chrisrichardson/ftgo/apiagateway/orders/OrderDestinations.java,13,34,29,43,16,31,ftgo-accounting-service,ftgo-api-gateway,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-kitchen-service/src/main/java/net/chrisrichardson/ftgo/kitchenservice/domain/MenuItem.java,13,119,29,43,44,58,ftgo-accounting-service,ftgo-kitchen-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-kitchen-service/src/main/java/net/chrisrichardson/ftgo/kitchenservice/domain/MenuItem.java,13,119,29,43,52,66,ftgo-accounting-service,ftgo-kitchen-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-order-history-service/src/main/java/net/chrisrichardson/ftgo/cqrs/orderhistory/web/GetOrderResponse.java,13,181,29,43,39,53,ftgo-accounting-service,ftgo-order-history-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/domain/DeliveryInformation.java,13,205,29,43,51,65,ftgo-accounting-service,ftgo-order-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/domain/MenuItem.java,13,208,29,43,44,58,ftgo-accounting-service,ftgo-order-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/domain/MenuItem.java,13,208,29,43,52,66,ftgo-accounting-service,ftgo-order-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/sagas/reviseorder/ReviseOrderSagaData.java,13,260,29,43,42,56,ftgo-accounting-service,ftgo-order-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-restaurant-service/src/main/java/net/chrisrichardson/ftgo/restaurantservice/domain/CreateRestaurantRequest.java,13,294,29,43,21,35,ftgo-accounting-service,ftgo-restaurant-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-restaurant-service/src/main/java/net/chrisrichardson/ftgo/restaurantservice/domain/MenuItem.java,13,295,29,43,44,58,ftgo-accounting-service,ftgo-restaurant-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-restaurant-service/src/main/java/net/chrisrichardson/ftgo/restaurantservice/domain/MenuItem.java,13,295,29,43,52,66,ftgo-accounting-service,ftgo-restaurant-service,inter,0,[],0,logic,logic,0
28,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,ftgo-restaurant-service/src/main/java/net/chrisrichardson/ftgo/restaurantservice/web/GetRestaurantResponse.java,13,307,29,43,6,20,ftgo-accounting-service,ftgo-restaurant-service,inter,0,[],0,logic,logic,0
