clone_id,fragment_index,file_path,file_id,service,start_line,end_line,line_count,file_type,modified_commits,modified_count
37,4,ftgo-accounting-service-api/src/main/java/net/chrisrichardson/ftgo/accountservice/api/ReverseAuthorizationCommand.java,28,,29,46,18,logic,[],0
37,5,ftgo-accounting-service-api/src/main/java/net/chrisrichardson/ftgo/accountservice/api/ReviseAuthorization.java,29,,28,45,18,logic,[],0
37,6,ftgo-api-gateway/src/main/java/net/chrisrichardson/ftgo/apiagateway/orders/OrderDestinations.java,34,ftgo-api-gateway,16,32,17,logic,[],0
37,7,ftgo-common/src/main/java/net/chrisrichardson/ftgo/common/Address.java,50,,65,80,16,logic,[],0
37,8,ftgo-kitchen-service/src/main/java/net/chrisrichardson/ftgo/kitchenservice/domain/MenuItem.java,119,ftgo-kitchen-service,52,67,16,logic,[],0
37,9,ftgo-order-history-service/src/main/java/net/chrisrichardson/ftgo/cqrs/orderhistory/web/GetOrderResponse.java,181,ftgo-order-history-service,39,54,16,logic,[],0
37,10,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/domain/DeliveryInformation.java,205,ftgo-order-service,51,66,16,logic,[],0
37,11,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/domain/MenuItem.java,208,ftgo-order-service,52,67,16,logic,[],0
37,12,ftgo-restaurant-service/src/main/java/net/chrisrichardson/ftgo/restaurantservice/domain/MenuItem.java,295,ftgo-restaurant-service,52,67,16,logic,[],0
37,13,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/Identity.java,317,,89,104,16,logic,[],0
37,14,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/RequestContext.java,318,,62,78,17,logic,[],0
37,15,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/domain/MenuItem.java,320,,52,67,16,logic,[],0
38,0,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/messaging/AccountingMessagingConfiguration.java,17,ftgo-accounting-service,26,37,12,logic,[],0
38,1,ftgo-kitchen-service/src/main/java/net/chrisrichardson/ftgo/kitchenservice/messagehandlers/KitchenServiceMessageHandlersConfiguration.java,137,ftgo-kitchen-service,24,35,12,logic,[],0
39,0,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountservice/api/AuthorizeCommand.java,23,ftgo-accounting-service,6,20,15,logic,[],0
39,1,ftgo-accounting-service-api/src/main/java/net/chrisrichardson/ftgo/accountservice/api/ReverseAuthorizationCommand.java,28,,7,21,15,logic,[],0
39,2,ftgo-accounting-service-api/src/main/java/net/chrisrichardson/ftgo/accountservice/api/ReviseAuthorization.java,29,,6,20,15,logic,[],0
39,3,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/web/GetOrderResponse.java,264,ftgo-order-service,6,20,15,logic,[],0
40,0,ftgo-common/src/main/java/net/chrisrichardson/ftgo/common/Address.java,50,,22,34,13,logic,[],0
40,1,ftgo-kitchen-service/src/main/java/net/chrisrichardson/ftgo/kitchenservice/domain/MenuItem.java,119,ftgo-kitchen-service,25,37,13,logic,[],0
40,2,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/domain/MenuItem.java,208,ftgo-order-service,25,37,13,logic,[],0
40,3,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/sagas/createorder/CreateOrderSagaState.java,258,ftgo-order-service,36,48,13,logic,[],0
40,4,ftgo-restaurant-service/src/main/java/net/chrisrichardson/ftgo/restaurantservice/domain/MenuItem.java,295,ftgo-restaurant-service,25,37,13,logic,[],0
40,5,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/domain/MenuItem.java,320,,25,37,13,logic,[],0
41,0,ftgo-kitchen-service/src/main/java/net/chrisrichardson/ftgo/kitchenservice/messagehandlers/KitchenServiceEventConsumer.java,136,ftgo-kitchen-service,13,23,11,logic,[],0
41,1,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/service/OrderCommandHandlers.java,262,ftgo-order-service,22,33,12,logic,[],0
42,0,ftgo-kitchen-service-api/src/main/java/net/chrisrichardson/ftgo/kitchenservice/api/BeginCancelTicketCommand.java,145,,16,32,17,logic,[],0
42,1,ftgo-kitchen-service-api/src/main/java/net/chrisrichardson/ftgo/kitchenservice/api/ConfirmCancelTicketCommand.java,149,,17,33,17,logic,[],0
42,2,ftgo-kitchen-service-api/src/main/java/net/chrisrichardson/ftgo/kitchenservice/api/UndoBeginCancelTicketCommand.java,160,,17,33,17,logic,[],0
42,3,ftgo-order-service-api/src/main/java/net/chrisrichardson/ftgo/orderservice/api/web/CreateOrderRequest.java,290,,26,42,17,logic,[],0
43,0,ftgo-order-service/src/main/java/net/chrisrichardson/ftgo/orderservice/sagas/reviseorder/ReviseOrderSagaData.java,260,ftgo-order-service,42,59,18,logic,[],0
43,1,ftgo-order-service-api/src/main/java/net/chrisrichardson/ftgo/orderservice/api/web/CreateOrderRequest.java,290,,52,68,17,logic,[],0
43,2,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/ApiGatewayRequest.java,314,,21,37,17,logic,[],0
43,3,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/ApiGatewayRequest.java,314,,77,93,17,logic,[],0
43,4,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/Identity.java,317,,17,33,17,logic,[],0
43,5,ftgo-restaurant-service-aws-lambda/src/main/java/net/chrisrichardson/ftgo/restaurantservice/aws/RequestContext.java,318,,14,30,17,logic,[],0
44,0,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/AuthorizeCommandInternal.java,11,ftgo-accounting-service,26,43,18,logic,[],0
44,1,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReverseAuthorizationCommandInternal.java,13,ftgo-accounting-service,27,44,18,logic,[],0
44,2,ftgo-accounting-service/src/main/java/net/chrisrichardson/ftgo/accountingservice/domain/ReviseAuthorizationCommandInternal.java,14,ftgo-accounting-service,27,44,18,logic,[],0
