clone_id,fragment_index,file_path,file_id,service,start_line,end_line,line_count,file_type,modified_commits,modified_count
13,3,customer-management-backend/src/main/java/com/lakesidemutual/customermanagement/interfaces/dtos/AddressDto.java,57,customer-management-backend,23,36,14,logic,[],0
13,4,customer-management-backend/src/main/java/com/lakesidemutual/customermanagement/interfaces/dtos/CustomerProfileDto.java,61,customer-management-backend,49,62,14,logic,[],0
13,5,customer-management-backend/src/main/java/com/lakesidemutual/customermanagement/interfaces/dtos/CustomerProfileDto.java,61,customer-management-backend,53,66,14,logic,[],0
13,6,customer-management-backend/src/main/java/com/lakesidemutual/customermanagement/interfaces/dtos/CustomerProfileDto.java,61,customer-management-backend,57,70,14,logic,[],0
13,7,customer-management-backend/src/main/java/com/lakesidemutual/customermanagement/interfaces/dtos/CustomerProfileDto.java,61,customer-management-backend,61,74,14,logic,[],0
13,8,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/domain/identityaccess/UserLoginEntity.java,77,customer-self-service-backend,60,73,14,logic,[],0
13,9,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/domain/identityaccess/UserLoginEntity.java,77,customer-self-service-backend,64,77,14,logic,[],0
13,10,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/domain/identityaccess/UserLoginEntity.java,77,customer-self-service-backend,68,81,14,logic,[],0
13,11,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/domain/identityaccess/UserSecurityDetails.java,78,customer-self-service-backend,109,122,14,logic,[],0
13,12,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/domain/identityaccess/UserSecurityDetails.java,78,customer-self-service-backend,113,126,14,logic,[],0
13,13,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/domain/identityaccess/UserSecurityDetails.java,78,customer-self-service-backend,117,130,14,logic,[],0
13,14,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/domain/identityaccess/UserSecurityDetails.java,78,customer-self-service-backend,121,134,14,logic,[],0
13,15,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/customer/AddressDto.java,113,customer-self-service-backend,46,59,14,logic,[],0
13,16,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/customer/CustomerProfileDto.java,118,customer-self-service-backend,49,62,14,logic,[],0
13,17,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/customer/CustomerProfileDto.java,118,customer-self-service-backend,53,66,14,logic,[],0
13,18,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/customer/CustomerProfileDto.java,118,customer-self-service-backend,57,70,14,logic,[],0
13,19,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/customer/CustomerProfileDto.java,118,customer-self-service-backend,61,74,14,logic,[],0
13,20,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/customer/CustomerRegistrationRequestDto.java,120,customer-self-service-backend,70,83,14,logic,[],0
13,21,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/customer/CustomerRegistrationRequestDto.java,120,customer-self-service-backend,74,87,14,logic,[],0
13,22,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/customer/CustomerRegistrationRequestDto.java,120,customer-self-service-backend,78,91,14,logic,[],0
13,23,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/customer/CustomerRegistrationRequestDto.java,120,customer-self-service-backend,82,95,14,logic,[],0
13,24,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/customer/CustomerRegistrationRequestDto.java,120,customer-self-service-backend,86,99,14,logic,[],0
13,25,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/dtos/customer/AddressDto.java,190,policy-management-backend,39,52,14,logic,[],0
13,26,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/dtos/customer/CustomerProfileDto.java,194,policy-management-backend,59,72,14,logic,[],0
13,27,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/dtos/customer/CustomerProfileDto.java,194,policy-management-backend,63,76,14,logic,[],0
13,28,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/dtos/customer/CustomerProfileDto.java,194,policy-management-backend,67,80,14,logic,[],0
13,29,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/dtos/customer/CustomerProfileDto.java,194,policy-management-backend,71,84,14,logic,[],0
14,0,customer-core/src/main/java/com/lakesidemutual/customercore/interfaces/configuration/WebSecurityConfiguration.java,17,customer-core,18,40,23,logic,[],0
14,1,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/configuration/WebSecurityConfiguration.java,109,customer-self-service-backend,27,47,21,logic,[],0
15,0,customer-core/src/main/java/com/lakesidemutual/customercore/interfaces/dtos/customer/AddressDto.java,22,customer-core,35,52,18,logic,[],0
15,1,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/customer/AddressDto.java,113,customer-self-service-backend,34,51,18,logic,[],0
15,2,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/domain/policy/InsuringAgreementItem.java,166,policy-management-backend,34,51,18,logic,[],0
15,3,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/dtos/customer/AddressDto.java,190,policy-management-backend,27,44,18,logic,[],0
16,0,customer-core/src/test/java/com/lakesidemutual/customercore/tests/domain/customer/CustomerAggregateRootTests.java,32,customer-core,22,28,7,test,[],0
16,1,customer-core/src/test/java/com/lakesidemutual/customercore/tests/interfaces/CustomerInformationHolderTests.java,34,customer-core,76,82,7,test,[],0
17,0,customer-management-backend/src/main/java/com/lakesidemutual/customermanagement/domain/interactionlog/InteractionLogAggregateRoot.java,40,customer-management-backend,45,63,19,logic,[],0
17,1,customer-management-backend/src/main/java/com/lakesidemutual/customermanagement/interfaces/dtos/AddressDto.java,57,customer-management-backend,12,30,19,logic,[],0
17,2,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/domain/policy/PolicyAggregateRoot.java,168,policy-management-backend,114,132,19,logic,[],0
18,0,customer-management-backend/src/main/java/com/lakesidemutual/customermanagement/interfaces/CustomerInformationHolder.java,55,customer-management-backend,61,67,7,logic,[],0
18,1,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/PolicyInformationHolder.java,219,policy-management-backend,153,159,7,logic,[],0
