clone_id,fragment_index,file_path,file_id,service,start_line,end_line,line_count,file_type,modified_commits,modified_count
69,1,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,67,93,27,test,[],0
70,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/controller/DonorController.java,11,donor-profile-service,107,128,22,logic,"[""587ee3fbdac5016eec20ca4cfebd385a05224aac""]",1
70,1,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/controller/RecepientController.java,54,recepient-profile-service,103,124,22,logic,[],0
71,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,78,93,16,test,[],0
71,1,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,49,64,16,test,[],0
71,2,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,69,84,16,test,[],0
71,3,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,51,66,16,test,[],0
72,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/controller/DonorController.java,11,donor-profile-service,86,107,22,logic,[],0
72,1,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/controller/RecepientController.java,54,recepient-profile-service,82,103,22,logic,[],0
73,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,123,140,18,test,[],0
73,1,recepient-profile-service/src/test/java/com/stackroute/recepientprofileservice/controller/RecepientControllerTest.java,65,recepient-profile-service,82,104,23,test,[],0
74,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/model/Donor.java,18,donor-profile-service,37,76,40,logic,"[""fec6a4316bab4298f21cf461cd342f676bbae67c""]",1
74,1,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/model/Recepient.java,59,recepient-profile-service,39,78,40,logic,[],0
75,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,76,93,18,test,[],0
75,1,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,69,86,18,test,[],0
75,2,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,51,68,18,test,[],0
76,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,49,66,18,test,[],0
76,1,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,69,86,18,test,[],0
76,2,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,51,68,18,test,[],0
77,0,donor-profile-service/src/main/java/com/stackroute/donorprofileservice/service/DonorServiceImpl.java,25,donor-profile-service,68,101,34,logic,"[""056fa546554abb2f205d4c642e2c9f1b090776cb""]",1
77,1,recepient-profile-service/src/main/java/com/stackroute/recepientprofileservice/service/RecepientServiceImpl.java,64,recepient-profile-service,59,94,36,logic,[],0
78,0,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/controller/DonorControllerTest.java,27,donor-profile-service,74,93,20,test,"[""fec6a4316bab4298f21cf461cd342f676bbae67c""]",1
78,1,donor-profile-service/src/test/java/com/stackroute/donorprofileservice/service/DonorServiceTest.java,29,donor-profile-service,47,66,20,test,"[""fec6a4316bab4298f21cf461cd342f676bbae67c""]",1
79,0,search-service/src/test/java/com/stackroute/search/controller/RecommendationControllerTest.java,103,search-service,65,97,33,test,[],0
79,1,search-service/src/test/java/com/stackroute/search/service/RecommendationServiceTest.java,105,search-service,47,79,33,test,[],0
