clone_id,fragment_index,file_path,file_id,service,start_line,end_line,line_count,file_type,modified_commits,modified_count
16,1,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,94,97,4,logic,[],0
16,2,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,26,29,4,logic,[],0
17,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,88,91,4,logic,[],0
17,1,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,43,46,4,logic,[],0
18,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,90,93,4,logic,[],0
18,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,48,51,4,logic,[],0
19,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,94,97,4,logic,[],0
19,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,44,47,4,logic,[],0
20,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,169,173,5,logic,[],0
20,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,94,98,5,logic,[],0
21,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,172,176,5,logic,[],0
21,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,91,95,5,logic,[],0
22,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,253,266,14,logic,[],0
22,1,lifeline-angular-frontend/src/app/donordashboardreports/donordashboardreports.component.ts,19,lifeline-frontend,17,36,20,logic,[],0
23,0,lifeline-angular-frontend/src/app/donordashboardreports/donordashboardreports.component.ts,19,lifeline-frontend,89,108,20,logic,[],0
23,1,lifeline-angular-frontend/src/app/landingpagereports/landingpagereports.component.ts,37,lifeline-frontend,142,161,20,logic,[],0
24,0,lifeline-angular-frontend/src/app/organ-request-status/organ-request-status.component.ts,55,lifeline-frontend,4,19,16,logic,[],0
24,1,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/verification-alert/verification-alert.component.ts,70,lifeline-frontend,4,20,17,logic,[],0
25,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,67,70,4,logic,[],0
25,1,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,43,46,4,logic,[],0
26,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,195,217,23,logic,[],0
26,1,lifeline-angular-frontend/src/app/donordashboardreports/donordashboardreports.component.ts,19,lifeline-frontend,79,93,15,logic,[],0
27,0,lifeline-angular-frontend/src/app/donordashboard/chat-donor-box/chat-donor-box.ts,13,lifeline-frontend,27,32,6,logic,"[""cad8d29e5c111f568f7c2679ac876539fadddba5""]",1
27,1,lifeline-angular-frontend/src/app/recepientdashboard/chat-box/chat-box.ts,58,lifeline-frontend,30,36,7,logic,[],0
28,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,170,173,4,logic,[],0
28,1,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,171,174,4,logic,[],0
28,2,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,172,175,4,logic,[],0
28,3,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,102,105,4,logic,[],0
29,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,175,178,4,logic,[],0
29,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,100,103,4,logic,[],0
30,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,178,181,4,logic,[],0
30,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,97,100,4,logic,[],0
31,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,180,183,4,logic,[],0
31,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,96,99,4,logic,[],0
32,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,228,253,26,logic,[],0
32,1,lifeline-angular-frontend/src/app/donordashboardreports/donordashboardreports.component.ts,19,lifeline-frontend,55,80,26,logic,[],0
32,2,lifeline-angular-frontend/src/app/landingpagereports/landingpagereports.component.ts,37,lifeline-frontend,56,81,26,logic,[],0
33,0,lifeline-angular-frontend/src/app/service/authenticate.service.spec.ts,77,lifeline-frontend,5,12,8,test,[],0
33,1,lifeline-angular-frontend/src/app/service/donor-profile.service.spec.ts,79,lifeline-frontend,5,12,8,test,[],0
